book,word,translation,image,sound1,sound2,sound3,unit,mean,example,type,mean_tr,example_tr
2424,5,arid,"juda quruq, kam yogʻin",arid.jpg,arid.mp3,arid_meaning.mp3,arid_example.mp3,2,"If a place is arid, then it is hot and dry and gets very little or no rain.",Not many plants grow in the arid desert.,adj,"Agar joy qurg'oqchil bo'lsa, u issiq va quruq bo'lib, yomg'ir juda kam yoki umuman yog'maydi.",Qurg'oqchil cho'lda ko'p o'simliklar o'smaydi.
2425,5,cathedral,"bosh cherkov, sobor",cathedral.jpg,cathedral.mp3,cathedral_meaning.mp3,cathedral_example.mp3,2,A cathedral is an important and often large and beautifully built church.,The large cathedral is full of people on Sunday mornings.,n,Sobor muhim va ko'pincha katta va chiroyli qurilgan cherkovdir.,Yakshanba kuni ertalab katta sobor odamlar bilan to'la.
2426,5,deprive,mahrum etmoq,deprive.jpg,deprive.mp3,deprive_meaning.mp3,deprive_example.mp3,2,To deprive someone of something means to not let them have it.,"Because the child was bad, she was deprived of her dessert after dinner.",v,"Biror kishini biror narsadan mahrum qilish, unga ega bo'lishiga yo'l qo'ymaslikdir.",Bola yomon bo'lgani uchun kechki ovqatdan keyin shirinligidan mahrum bo'ldi.
2427,5,drought,qurgʻoqchilik,drought.jpg,drought.mp3,drought_meaning.mp3,drought_example.mp3,2,A drought is a long period of time in which little or no rain falls.,"After three months of drought, the vegetation and trees started dying.",n,Qurg'oqchilik - bu yog'ingarchilik kam yoki umuman yog'maydigan uzoq vaqt davri.,Uch oylik qurg'oqchilikdan keyin o'simliklar va daraxtlar nobud bo'la boshladi.
2428,5,eligible,"haqli, huquqli",eligible.jpg,eligible.mp3,eligible_meaning.mp3,eligible_example.mp3,2,"If someone is eligible, then they are permitted to do or have something.",Only people who bought tickets were eligible to win a prize.,adj,"Agar biror kishi munosib bo'lsa, unga biror narsa qilish yoki ega bo'lishga ruxsat beriladi.",Faqat chipta sotib olganlar sovrin yutib olishlari mumkin edi.
2429,5,fast,roʻza tutmoq,fast.jpg,fast_1392933884419.mp3,fast_meaning.mp3,fast_example.mp3,2,To fast means to go without food or drink for a period of time.,"In her religion, they fast for five days and then have a big feast.",v,"Ro‘za tutish degani, ma’lum muddat yemay, ichmay yurish demakdir.",Uning dinida ular besh kun ro'za tutishadi va keyin katta ziyofat qilishadi.
2430,5,grumble,"javramoq, vaysamoq",grumble.jpg,grumble.mp3,grumble_meaning.mp3,grumble_example.mp3,2,To grumble means to complain.,He grumbled about having to work late on Friday.,v,"G'azablanish, shikoyat qilish demakdir.",U juma kuni kech ishlash kerakligidan nolidi.
2431,5,inland,markaziga,inland.jpg,inland.mp3,inland_meaning.mp3,inland_example.mp3,2,"If someone goes inland, they travel into the center of a country or land.",The river curved inland near the campground.,adv,"Agar kimdir quruqlikka kirsa, u mamlakat yoki quruqlik markaziga sayohat qiladi.",Daryo lager yaqinida ichkariga qiyshayib ketgan.
2432,5,moisture,namlik,moisture.jpg,moisture.mp3,moisture_meaning.mp3,moisture_example.mp3,2,Moisture is small drops of water in the air or on a surface.,"If you breathe on a window, moisture from your breath collects on the glass.",n,Namlik - havodagi yoki sirtdagi kichik suv tomchilari.,"Agar siz derazada nafas olsangiz, nafasingizdagi namlik oynada to'planadi."
2433,5,nonetheless,"shunga qaramay, shunday boʻlsa ham",nonetheless.jpg,nonetheless.mp3,nonetheless_meaning.mp3,nonetheless_example.mp3,2,"If something happens nonetheless, then it occurs despite some other thing.","She tried to keep the dog out of the mud, but it got dirty nonetheless.",adv,"Agar biror narsa sodir bo'lsa, u boshqa narsaga qaramay sodir bo'ladi.","U itni loydan saqlamoqchi bo'ldi, lekin baribir u iflos bo'ldi."
2434,5,oath,"qasam, ont",oath.jpg,oath.mp3,oath_meaning.mp3,oath_example.mp3,2,"An oath is a formal, often public, promise.",Judges must take an oath to be fair to everyone in court.,n,"Qasamyod - bu rasmiy, ko'pincha ommaviy va'da.",Sudyalar sudda hammaga adolatli bo'lishga qasamyod qilishlari kerak.
2435,5,prairie,"dasht, yovon",prairie.jpg,prairie.mp3,prairie_meaning.mp3,prairie_example.mp3,2,A prairie is a large flat area of grassland.,The prairie was perfect for a farm because there were hills and trees.,n,Dasht - yaylovlarning katta tekis maydoni.,"Dasht ferma uchun juda mos edi, chunki u erda tepaliklar va daraxtlar bor edi."
2436,5,ragged,"eski, yirtiq",ragged.jpg,ragged.mp3,ragged_meaning.mp3,ragged_example.mp3,2,"If something is ragged, then it is old, torn, and falling apart.",They could see his toes through the holes in his ragged shoes.,adj,"Agar biror narsa yirtilgan bo'lsa, u eski, yirtilgan va parchalanib ketgan.",Ular yirtiq tuflisining teshiklaridan uning oyoq barmoqlarini ko‘rishardi.
2437,5,rugged,"gʻadir-budur, dagʻal",rugged.jpg,rugged.mp3,rugged_meaning.mp3,rugged_example.mp3,2,"If an area of land is rugged, then it is rocky and difficult to travel through.",Their car couldn’t make it far along the rugged roads.,adj,"Agar er maydoni qo'pol bo'lsa, u toshloq va u orqali borish qiyin.",Ularning mashinasi og'ir yo'llar bo'ylab uzoqqa chiqa olmadi.
2438,5,scarce,"tanqis, taqchil",scarce.jpg,scarce.mp3,scarce_meaning.mp3,scarce_example.mp3,2,"If something is scarce, then it is in a very small amount.","When gasoline was scarce, we rode our bikes, instead of driving, to school.",adj,"Agar biror narsa kam bo'lsa, u juda oz miqdorda.","Benzin taqchil bo'lganida biz maktabga mashinada emas, velosipedda yurardik."
2439,5,speculate,taxmin qilmoq,speculate.jpg,speculate.mp3,speculate_meaning.mp3,speculate_example.mp3,2,To speculate means to guess about something.,My sister looked at the sky and speculated that it would rain tomorrow.,v,"Taxmin qilish, biror narsa haqida taxmin qilishni anglatadi.","Opam osmonga qarab, ertaga yomg'ir yog'adi, deb taxmin qildi."
2440,5,analytic,tahliliy,analytic.jpg,analytic.mp3,analytic_meaning.mp3,analytic_example.mp3,3,"IF something is analytic, it is related to logic and reasoning.",The analytic article criticized the new plan and presented one of its own.,adj,"Agar biror narsa analitik bo'lsa, u mantiq va fikrlash bilan bog'liq.",Tahliliy maqolada yangi reja tanqid qilindi va o‘ziga xos reja taqdim etildi.
2441,5,assert,tasdiqlamoq,assert.jpg,assert.mp3,assert_meaning.mp3,assert_example.mp3,3,To assert a fact or belief means to state it with confidence.,He asserted that his mother’s cooking was better than his best friend’s.,v,Haqiqat yoki e'tiqodni tasdiqlash uni ishonch bilan aytishni anglatadi.,"Uning ta'kidlashicha, onasining ovqat pishirishi eng yaqin do'stinikidan yaxshiroq edi."
2442,5,bachelor,boʻydoq,bachelor.jpg,bachelor.mp3,bachelor_meaning.mp3,bachelor_example.mp3,3,A bachelor is an unmarried man.,"Since he was a bachelor, jason did his shopping by himself.",n,Bakalavr - turmushga chiqmagan erkak.,"U bakalavr bo'lganligi sababli, Jeyson o'zi xarid qilgan."
2443,5,calculus,hisob-kitob,calculus.jpg,calculus.mp3,calculus_meaning.mp3,calculus_example.mp3,3,Calculus is an advanced type of mathematics.,"By using calculus, scientists determined small changes in the stars’ brightness.",n,Hisoblash matematikaning ilg'or turidir.,"Hisoblashdan foydalanib, olimlar yulduzlarning yorqinligidagi kichik o'zgarishlarni aniqladilar."
2444,5,celestial,"osmoniy, osmon...",celestial.jpg,celestial.mp3,celestial_meaning.mp3,celestial_example.mp3,3,"If something is celestial, it is related to the sky or to outer space.",Comets are celestial objects that are rarely seen.,adj,"Agar biror narsa samoviy bo'lsa, u osmon yoki kosmos bilan bog'liq.",Kometalar kamdan-kam uchraydigan samoviy jismlardir.
2445,5,cognitive,"bilish, oʻrganish",cognitive.jpg,cognitive.mp3,cognitive_meaning.mp3,cognitive_example.mp3,3,"If something is cognitive, it is related to learning and knowing things.","After her physical examination, her cognitive strengths were tested.",adj,"Agar biror narsa kognitiv bo'lsa, u narsalarni o'rganish va bilish bilan bog'liq.",Jismoniy tekshiruvdan so'ng uning kognitiv qobiliyatlari sinovdan o'tkazildi.
2446,5,collision,toʻqnashuv,collision.jpg,collision.mp3,collision_meaning.mp3,collision_example.mp3,3,A collision is the act of two things hitting into each another.,The collision between the two cars created a loud noise.,n,To'qnashuv - bu ikki narsaning bir-biriga tegishi.,Ikki mashinaning to‘qnashuvi natijasida kuchli shovqin paydo bo‘lgan.
2447,5,competent,puxta bilimli,competent.jpg,competent.mp3,competent_meaning.mp3,competent_example.mp3,3,"IF someone is competent, they are able to think or act successfully.",Competent employees are much better than unknowledgeable ones.,adj,"AGAR kimdir qobiliyatli bo'lsa, u muvaffaqiyatli fikr yuritishi yoki harakat qilishi mumkin.",Vakolatli xodimlar bilmaganlarga qaraganda ancha yaxshi.
2448,5,diploma,diplom,diploma.jpg,diploma.mp3,diploma_meaning.mp3,diploma_example.mp3,3,A diploma is a certificate proving that someone has completed their studies.,"After four years of college, Mary finally had a diploma.",n,Diplom - bu kimningdir o'qishni tugatganligini tasdiqlovchi sertifikat.,"To'rt yillik kollejdan so'ng, Meri nihoyat diplomga ega bo'ldi."
2449,5,excel,"-da zoʻr boʻlmoq, -da yaxshi boʻlmoq",excel.jpg,excel.mp3,excel_meaning.mp3,excel_example.mp3,3,To excel at a subject or activity means to be very good at it.,Jenny excels at playing the piano.,v,"Mavzu yoki faoliyatda ustunlik qilish, bunda juda yaxshi bo'lishni anglatadi.",Jenni pianino chalishni juda yaxshi biladi.
2450,5,geology,geologiya,geology.jpg,geology.mp3,geology_meaning.mp3,geology_example.mp3,3,Geology is the study of the Earth’s natural structures and how they change.,"Because he studied geology, he knew how the mountains were formed.",n,Geologiya - bu Yerning tabiiy tuzilmalari va ularning qanday o'zgarishini o'rganadigan fan.,U geologiya fanini o‘rgangani uchun tog‘larning qanday paydo bo‘lishini bilar edi.
2451,5,harness,-dan elektr tok olmoq,harness.jpg,harness.mp3,harness_meaning.mp3,harness_example.mp3,3,"To harness something means to control and use it, usually to make energy.",The sails harness the wind in order to move.,v,"Biror narsani ishlatish, uni boshqarish va ishlatish, odatda energiya ishlab chiqarishni anglatadi.",Yelkanlar harakat qilish uchun shamoldan foydalanadi.
2452,5,intellect,"intelekt, idrok",intellect.jpg,intellect.mp3,intellect_meaning.mp3,intellect_example.mp3,3,An intellect is a person’s ability to understand things easily.,She was known for her quick and strong intellect as well as her beauty.,n,Aql - bu odamning narsalarni osongina tushunish qobiliyati.,"U o'zining tez va kuchli aqli, shuningdek, go'zalligi bilan mashhur edi."
2453,5,keen,"aqlli, oʻtkir",keen.jpg,keen_1392933884419.mp3,keen_meaning.mp3,keen_example.mp3,3,"If someone is keen, they are intelligent.",Only the keenest of students could have solved that math problem.,adj,"Agar kimdir qiziquvchan bo'lsa, u aqlli.",Bu matematik muammoni faqat eng zukko o'quvchilar hal qilishlari mumkin edi.
2454,5,mythology,mifologiya,mythology.jpg,mythology.mp3,mythology_meaning.mp3,mythology_example.mp3,3,Mythology is a group of stories from a particular country or region.,Egyptian mythology was the basis for a religion.,n,Mifologiya - bu ma'lum bir mamlakat yoki mintaqadagi hikoyalar guruhi.,Misr mifologiyasi din uchun asos bo'lgan.
2455,5,physiology,fiziologiya,physiology.jpg,physiology.mp3,physiology_meaning.mp3,physiology_example.mp3,3,Physiology is the study of the various parts of living things.,His work in physiology helped him understand how the human body works.,n,Fiziologiya tirik mavjudotlarning turli qismlarini o'rganadi.,Uning fiziologiya sohasidagi faoliyati unga inson tanasi qanday ishlashini tushunishga yordam berdi.
2456,5,radioactive,radioaktiv,radioactive.jpg,radioactive.mp3,radioactive_meaning.mp3,radioactive_example.mp3,3,"If something is radioactive, then it lets out, or is related to, radiation.",Radioactive materials can be very bad for anyone’s health.,adj,"Agar biror narsa radioaktiv bo'lsa, u radiatsiya chiqaradi yoki u bilan bog'liq.",Radioaktiv moddalar har qanday odamning sog'lig'i uchun juda yomon bo'lishi mumkin.
2457,5,relativity,nisbiylik,relativity.jpg,relativity.mp3,relativity_meaning.mp3,relativity_example.mp3,3,Relativity is a set of ideas about time and space developed by Albert Einstein.,Relativity teaches that light travels at the same speed in the universe.,n,Nisbiylik - bu Albert Eynshteyn tomonidan ishlab chiqilgan vaqt va makon haqidagi g'oyalar to'plami.,Nisbiylik nazariyasi yorug'lik koinotda bir xil tezlikda harakatlanishini o'rgatadi.
2458,5,sociology,"sotsiologiya, jamiyatshunoslik",sociology.jpg,sociology.mp3,sociology_meaning.mp3,sociology_example.mp3,3,"Sociology is the study of human society, its organizations, and problems.",Sociology teaches that people’s problems are a result of their society.,n,"Sotsiologiya insoniyat jamiyati, uning tashkilotlari va muammolarini o‘rganadi.",Sotsiologiya odamlarning muammolari ularning jamiyatining natijasi ekanligini o'rgatadi.
2459,5,theoretical,nazariy,theoretical.jpg,theoretical.mp3,theoretical_meaning.mp3,theoretical_example.mp3,3,"lf something is theoretical, it is based on theory rather than experience.",His conclusion was only theoretical and not meant to be publicized.,adj,"Agar biror narsa nazariy bo'lsa, u tajribaga emas, balki nazariyaga asoslanadi.",Uning xulosasi faqat nazariy edi va e'lon qilinishi kerak emas edi.
2460,5,administrator,administrator,administrator.jpg,administrator.mp3,administrator_meaning.mp3,administrator_example.mp3,4,"An administrator is a person who controls a business, company, or organization.",Everyone in the store did whatever the administrator asked them to do.,n,"Administrator - bu korxona, kompaniya yoki tashkilotni boshqaradigan shaxs.","Do‘kondagilarning hammasi administrator nima desa, shuni qilishardi."
2461,5,affluent,"boy, badavlat",affluent.jpg,affluent.mp3,affluent_meaning.mp3,affluent_example.mp3,4,"If someone is affluent, they are wealthy.",People in the city are usually more affluent than people in the country.,adj,"Agar kimdir boy bo'lsa, u boydir.",Shahar aholisi odatda mamlakatdagilarga qaraganda boyroqdir.
2462,5,audit,"tekshirmoq, taftish qilmoq",audit.jpg,audit.mp3,audit_meaning.mp3,audit_example.mp3,4,To audit means to inspect financial records from a person or business.,The government usually audits companies that report lower than usual incomes.,v,Auditorlik - bu shaxs yoki korxonaning moliyaviy hisobotlarini tekshirishni anglatadi.,Hukumat odatda odatdagidan pastroq daromad keltirgan kompaniyalarni tekshiradi.
2463,5,automate,avtomatlashtirmoq,automate.jpg,automate.mp3,automate_meaning.mp3,automate_example.mp3,4,To automate a company means to install machines or computers to do the work.,"When the bank automated, it started installing ATM machines.",v,Kompaniyani avtomatlashtirish - bu ishni bajarish uchun mashinalar yoki kompyuterlarni o'rnatishni anglatadi.,Bank avtomatlashtirilgandan so'ng bankomatlarni o'rnatishni boshladi.
2464,5,bribe,pora bermoq,bribe.jpg,bribe.mp3,bribe_meaning.mp3,bribe_example.mp3,4,To bribe someone means to illegally persuade them for a favor with money.,The judge was bribed so that she would set the suspect free.,v,"Birovga pora berish, uni noqonuniy ravishda pul bilan yaxshilikka ko'ndirish demakdir.",Gumonlanuvchini ozod qilish uchun sudyaga pora berilgan.
2465,5,corrupt,poraxoʻr,corrupt.jpg,corrupt.mp3,corrupt_meaning.mp3,corrupt_example.mp3,4,"IF someone is corrupt, they break the law for money or fame.",The corrupt policemen didn’t arrest the man because he gave them money.,adj,"AGAR kimdir poraxo'r bo'lsa, u pul yoki shon-shuhrat uchun qonunni buzadi.","Poraxo'r politsiyachilar bu odamni hibsga olishmadi, chunki u ularga pul berdi."
2466,5,dispose,"qutulmoq, xalos boʻlmoq",dispose.jpg,dispose.mp3,dispose_meaning.mp3,dispose_example.mp3,4,To dispose of something means to get rid of it.,He disposed of the can by throwing it into the recycle bin.,v,"Biror narsani yo'q qilish, undan xalos bo'lishni anglatadi.",U qutini axlat qutisiga tashlab tashladi.
2467,5,headquarters,bosh ofis/idora,headquarters.jpg,headquarters.mp3,headquarters_meaning.mp3,headquarters_example.mp3,4,A headquarters is a building where the bosses of a company work.,He drove the long route to headquarters because it was a nice day.,n,Shtab - bu kompaniya boshliqlari ishlaydigan bino.,"U shtab-kvartiraga uzoq yo'lni bosib o'tdi, chunki bu yaxshi kun edi."
