book,word,translation,image,sound1,sound2,sound3,image_text,unit
2108,4,lid,qopqoq,lid.jpg,lid_1392933884419.mp3,lid_meaning.mp3,lid_example.mp3,"© Ud fidl a.

, yy A lid is a top for a box or container that can be removed.
; — He lifted the lid of the box and revealed her present.

 
",16
2109,4,loom,daxshatli koʻrinmoq,loom.jpg,loom.mp3,loom_meaning.mp3,loom_example.mp3,"loom [lum v.

To loom is to seem very large and often scary.
— The ominous clouds loomed over the school.

 

‘aottntactetietetintintet
",16
2110,4,mighty,kuchli,mighty.jpg,mighty.mp3,mighty_meaning.mp3,mighty_example.mp3,"e mighty [maitit aaj.
When something is mighty, it is strong and large.
— The mighty wrestler scared all who faced him.

   
",16
2111,4,mushroom,qoʻziqorin,mushroom.jpg,mushroom.mp3,mushroom_meaning.mp3,mushroom_example.mp3,"mushroom [mirucjm) on.
A mushroom is a fungus with a round top. Some are used as food.
— The soup had fresh mushrooms in it.

   
",16
2112,4,native,"tub, mahalliy",native.jpg,native_1392933884419.mp3,native_meaning.mp3,native_example.mp3," 

native [néitiv) adj.
When something is native, it is originating in a certain place or area.
~ Avocadoes are native fruits of Mexico.
",16
2113,4,poison,zahar,poison.jpg,poison_1392933884419.mp3,poison_meaning.mp3,poison_example.mp3,"poison [paizenl n.
Poison is a dangerous substance that causes illness or death.
— They used poison to get rid of the rats in their home.

 
",16
2114,4,reed,qamish,reed.jpg,reed.mp3,reed_meaning.mp3,reed_example.mp3,"© reed [rid] an.
Reeds are tall and skinny plants that grow in groups near water.
— The sun set behind the reeds of the lake’s shore.

 
",16
2115,4,shield,"himoya qilmoq, pana qilmoq",shield.jpg,shield.mp3,shield_meaning.mp3,shield_example.mp3,"shield {fia} v.
To shield something is to protect it.
— She shielded her eyes from the sun with sunglasses.

 
",16
2116,4,stormy,"boʻronli, dovulli",stormy.jpg,stormy.mp3,stormy_meaning.mp3,stormy_example.mp3,"stormy [stormil ad.
Stormy describes something affected or characterized by storms.
— The golfers decided to go home because of the stormy weather.

 
",16
2117,4,sway,uyoqdan buyoqqa yurmoq,sway.jpg,sway.mp3,sway_meaning.mp3,sway_example.mp3,"sway [swell
To sway is to move slowly from side to side.
— She swayed while she listened to the music.

 
",16
2118,4,urban,"shaharga oid, shahar ...",urban.jpg,urban_1392933884419.mp3,urban_meaning.mp3,urban_example.mp3,"urban [a:rbenl adj.
When something is urban, itis related to the city.
— Subways are an important form of urban transportation.

 
",16
2119,4,wade,kechib oʻtmoq,wade.jpg,wade.mp3,wade_meaning.mp3,wade_example.mp3,"wade [weid] v.
To wade is to walk in or pass through water.
~ The child waded in the water at the beach.

 
",16
2120,4,accent,"aksent, talafuz",accent.jpg,accent_1392933884419.mp3,accent_meaning.mp3,accent_example.mp3," 

© accent leeksent} n.
% An accent is a certain way of speaking that shows where a person [s from.
t ; — The new teacher’s accent was clearly a German one.

  
",17
2121,4,barber,sartarosh,barber.jpg,barber.mp3,barber_meaning.mp3,barber_example.mp3," 

barber (barber) ».
A barber is a person whose job is to cut hair.
f — My hair is getting much too long. I'd better go to the barber's shop.

 

 
",17
2122,4,basement,"yer toʻla, podval",basement.jpg,basement.mp3,basement_meaning.mp3,basement_example.mp3," 

basement l[beisment! on.

A basement of a house or building is a room that is built underground.
~ They turned their basement into a game room.
",17
2123,4,blank,"boʻsh, boʻm-boʻsh",blank.jpg,blank_1392933884419.mp3,blank_meaning.mp3,blank_example.mp3,"blank fbizenkt adj.
When something is blank, it does not have anything on it.
— She gota blank paper to draw on.

 
",17
2124,4,blink,koʻzni tez yumib ochmoq,blink.jpg,blink.mp3,blink_meaning.mp3,blink_example.mp3,"iy blink fink] v.
To blink means to shut the eyes and quickly open them again.
vis ~+ | blinked many times so that my eyes could adjust to the bright light.

 
",17
2125,4,choir,"xor, xor boʻlib qoʻshiq aytmoq",choir.jpg,choir.mp3,choir_meaning.mp3,choir_example.mp3," 

choir {kwaier] n.
A choir is a group of people who sing together,
~ He had choir practice every day after school.
",17
2126,4,comic,"kulgili, qiziqarli",comic.jpg,comic.mp3,comic_meaning.mp3,comic_example.mp3,"comic [kamikl aaj.
When something is comic, itis funny.
~» The comic actor was famous for his jokes.

  
",17
2127,4,complicate,murakkablashtirmoq,complicate.jpg,complicate_1392933884419.mp3,complicate_meaning.mp3,complicate_example.mp3,"complicate [kampiixeit] v.

3 To complicate something means to make it harder than necessary.
, — The bad weather complicated finishing the job quickly.

 
",17
2128,4,decline,rad etmoq,decline.jpg,decline_1392933884419.mp3,decline_meaning.mp3,decline_example.mp3," 

decline [dikiain} v.

To decline an offer or invitation means to say no to it.
— She declined his offer to pay for her dinner.
",17
2129,4,errand,topshiriq,errand.jpg,errand.mp3,errand_meaning.mp3,errand_example.mp3," 

errand [érend] 2.
An errand is a trip taken to do a specific activity.
— He couldn’t go to practice because he had several errands to do.
",17
2130,4,glove,qoʻlqop,glove.jpg,glove_1392933884419.mp3,glove_meaning.mp3,glove_example.mp3,"© glove igi n.
A glove is a piece of clothing that covers your fingers and hand.
— When it gets cold, | always put on a pair of gloves.

 
",17
2131,4,hermit,"darvesh, tarki dunyo qilgan kishi",hermit.jpg,hermit.mp3,hermit_meaning.mp3,hermit_example.mp3,"© hermit tha:mitl ».
A hermit is one who lives alone and does not spend time with others.
-» The hermit lived a simple life in a small cave in the forest.

 
",17
2132,4,justly,"haqqoniy, adolatl bilan",justly.jpg,justly.mp3,justly_meaning.mp3,justly_example.mp3,"© justly [dzasti] aav.
IF something is done justly, then it is fair.
— We justly decided to give the prize to him.
",17
2133,4,leather,charm,leather.jpg,leather_1392933884419.mp3,leather_meaning.mp3,leather_example.mp3,"leather tede:1 n.
Leather is a material made from animal skin that is used to make clothing.
— He got a new leather jacket for his birthday.

 
",17
2134,4,ponder,puxta oʻylamoq,ponder.jpg,ponder.mp3,ponder_meaning.mp3,ponder_example.mp3,"© ponder [pander v.
To ponder something is to think about it carefully.
— She sat in the park and pondered her problem.

 
",17
2135,4,reserve,"buyurmoq, buyurtma bermoq",reserve.jpg,reserve_1392933884419.mp3,reserve_meaning.mp3,reserve_example.mp3,"reserve [rza:vj v.
To reserve something means to keep it for a certain person or time.
— He reserved a table at the busy restaurant.

 
",17
2136,4,script,ssenariy,script.jpg,script.mp3,script_meaning.mp3,script_example.mp3,"© script [skript! a.
Ascript is the words of a film or play.
— He read the script of the play three times.
",17
2137,4,search,"qidirmoq, izlamoq",search.jpg,search_1392933884419.mp3,search_meaning.mp3,search_example.mp3,"© search [sar] v.
To search for something or someone means to look for them carefully.
— { searched the newspaper for a new job.

 
",17
2138,4,slam,qarsillatib yopmoq,slam.jpg,slam.mp3,slam_meaning.mp3,slam_example.mp3,"© slam (siz! v.
To stam is to close something hard.
— She stammed the book shut after she finished reading it.
",17
2139,4,staircase,zinapoya,staircase.jpg,staircase.mp3,staircase_meaning.mp3,staircase_example.mp3,"© staircase [steorceis! a.
A staircase is a set of stairs found inside a building.
— The staircase leads directly into the kitchen.

 
",17
2140,4,afflicted,azob tortayotgan,afflicted.jpg,afflicted.mp3,afflicted_meaning.mp3,afflicted_example.mp3,"© afflicted fenisial og.
Afflicted means to suffer physically or mentally.
— He was afflicted by pain in his right arm.

   

pence een tiliahiotan
",18
2141,4,aisle,yoʻlak,aisle.jpg,aisle.mp3,aisle_meaning.mp3,aisle_example.mp3,"j aisle fail o.
An aisle is a space between two things that people use to walk.
~ They were told to clear the aisle because the plane was about to land.

  
",18
2142,4,atmosphere,atmosfera,atmosphere.jpg,atmosphere_1392933884419.mp3,atmosphere_meaning.mp3,atmosphere_example.mp3," 

atmosphere [étmesfier} n,

The atmosphere js the air around the Earth where weather conditions form.
— Scientists worry that harmful substances are hurting the atmosphere.
",18
2143,4,author,"avtor, muallif",author.jpg,author_1392933884419.mp3,author_meaning.mp3,author_example.mp3," 

author [6:67] ».
An author is a person who wrote a certain piece of writing.
— The author was hard at work on his next novel.
",18
2144,4,breakdown,"buzilish, ishdan chiqish",breakdown.jpg,breakdown.mp3,breakdown_meaning.mp3,breakdown_example.mp3," 

breakdown [breikdaunl n.

A breakdown is a failure to work correctly.
~» Her car had a breakdown, and she wasn’t sure how to fix it.
",18
2145,4,cargo,yuk,cargo.jpg,cargo.mp3,cargo_meaning.mp3,cargo_example.mp3," 

Cargo [kargouj n.
Cargo is the items carried by a ship or airplane.
~» The cargo of the ship got wet when it started raining.
",18
2146,4,chapter,bob,chapter.jpg,chapter_1392933884419.mp3,chapter_meaning.mp3,chapter_example.mp3,"peel

 

j © chapter [yzpter] n.
j Acchapter is a part of a book that usually has a number ora title.
j — The first chapter of a book usually introduces the main character of a story.
",18
2147,4,connect,"birlashtirmoq, ulamoq",connect.jpg,connect_1392933884419.mp3,connect_meaning.mp3,connect_example.mp3," 

connect [kenékt] v.

To connect two things means to join them together.
— | connected the mouse to my laptop computer.

  
",18
2148,4,etc.,va hokazo,etc..jpg,etc.mp3,etc_meaning.mp3,etc_example.mp3," 

© etc. fetsétera! n.
‘8 Etc. is short for “etcetera.” It is used to refer to other unspecified objects.
; Seae — She was going to bring treats to the party: cookies, muffins, cake, etc.

 

eeeee eee
",18
2149,4,flip,"bosmoq, sekingina urib qoʻymoq",flip.jpg,flip.mp3,flip_meaning.mp3,flip_example.mp3,"~ flip [tip v.
To flip means to press a switch quickly to turn it on or off.
+ To turn on the lights, just flip this switch.
",18
2150,4,idle,"boʻsh, bekorchi",idle.jpg,idle.mp3,idle_meaning.mp3,idle_example.mp3,"idle aid) adj.
If you are idle, you are not doing anything.
~ She read a book to keep from being idle.

 
",18
2151,4,notify,"maʼlum qilmoq, xabar qilmoq",notify.jpg,notify.mp3,notify_meaning.mp3,notify_example.mp3,"notify (noutatail v.
To notify someone of something is to tell them about it.
— The teacher notified us about a change to our assignment.

 
",18
2152,4,pea,noʻxat,pea.jpg,pea.mp3,pea_meaning.mp3,pea_example.mp3,"© pea [pid ».
Peas are a vegetable that is small, round and green.
~ His favorite food was peas.

 
",18
2153,4,raisin,mayiz,raisin.jpg,raisin.mp3,raisin_meaning.mp3,raisin_example.mp3,"raisin [réizenl nv.
Araisin is a dried grape.
— Raisins are one of my favorite snacks.

 
",18
2154,4,retain,saqlamoq,retain.jpg,retain_1392933884419.mp3,retain_meaning.mp3,retain_example.mp3,"© retain friteinl v.
To retain something is to keep it.
— Even by the afternoon, the day had retained the morning’s freshness.

 
",18
2155,4,state,"bildirmoq, aytmoq",state.jpg,state_1392933884419.mp3,state_meaning.mp3,state_example.mp3,"state [steit} v.
To state something means to say it in a definite way.
— The president stated his opinion about the world’s health concerns.

 
",18
2156,4,tray,patnis,tray.jpg,tray.mp3,tray_meaning.mp3,tray_example.mp3," 

tray [teil ».
Atray is a flat plate used to hold food.
— The waiter brought our food ona tray.
",18
2157,4,unfortunate,"afsuslanarli, achinarli",unfortunate.jpg,unfortunate_1392933884419.mp3,unfortunate_meaning.mp3,unfortunate_example.mp3,"— ft was unfortunate that Dave's team lost, but he still had fun.

 

unfortunate [anta:cjenit] aaj.
|F something is unfortunate, it is bad or unlucky.
",18
2158,4,vivid,yorqin,vivid.jpg,vivid.mp3,vivid_meaning.mp3,vivid_example.mp3,"vivid (vivid) adj.
When something is vivid, itis bright and colorful.
~+ The figures in the painting were vivid.

 
",18
2159,4,vomit,"qusmoq, koʻngli aynimoq",vomit.jpg,vomit.mp3,vomit_meaning.mp3,vomit_example.mp3,"vomit [vamitl v.
To vomit means to have food come up from one’s stomach.
— Itis common for women to vomit when they are pregnant.

 
",18
2160,4,betray,xiyonat qilmoq,betray.jpg,betray.mp3,betray_meaning.mp3,betray_example.mp3," 

@ betray [bitrei v.
To betray someone means to treat them in a dishonest way.
~ The man betrayed his country when he gave away national secrets.
",19
2161,4,blast,portlash,blast.jpg,blast.mp3,blast_meaning.mp3,blast_example.mp3,"© blast (best! ».
A blast is a loud noise made by something that explodes.
— There was a loud blast when the police officer fired the gun.

 
",19
2162,4,bracelet,"bilaguzuk, braslet",bracelet.jpg,bracelet.mp3,bracelet_meaning.mp3,bracelet_example.mp3,"Dracelet [breislit] n,

A bracelet is a piece of jewelry that you wear around your wrist.
— My father gave me a pretty gold bracetet for my birthday.

errr ree

mM |

i et een eof
",19
2163,4,cease,toʻxtamoq,cease.jpg,cease_1392933884419.mp3,cease_meaning.mp3,cease_example.mp3,"e cease sis} v.
To cease means to stop.
~ After about an hour, the rain ceased, and a rainbow appeared,

 
",19
2164,4,choke,nafasi qaytmoq,choke.jpg,choke.mp3,choke_meaning.mp3,choke_example.mp3,"; = choke frouk) v.
| ; To choke means to cough because you have difficulty breathing.
| 4 — There was a lot of smoke in the air, and it made me choke,

  
",19
2165,4,civil,fuqarolik,civil.jpg,civil_1392933884419.mp3,civil_meaning.mp3,civil_example.mp3,"© Civil [sivel aaj.
, When an event is civil, it happens inside a country.
, — The country was torn apart by a terrible civil war.

 
",19
2166,4,comment,fikr bildirmoq,comment.jpg,comment_1392933884419.mp3,comment_meaning.mp3,comment_example.mp3,"© comment [kament] v.
Jo comment means to say something that shows your personal opinion.
— Tom commented on the poor quality of the food.

 
",19
2167,4,cross,kesib oʻtmoq,cross.jpg,cross_1392933884419.mp3,cross_meaning.mp3,cross_example.mp3,"© Cross [kro:s] v.

To cross means to go from one side to the other side.
— We used his boat to cross to the other side of the lake.

*

 
",19
2168,4,dent,pachoqlangan joy,dent.jpg,dent.mp3,dent_meaning.mp3,dent_example.mp3,"dent [dent n.

A dent is damage caused by something heavy hitting something else.
= That blue car hit my car, and now there is a small dent in my car door.

 
",19
2169,4,distrust,ishonmaslik,distrust.jpg,distrust.mp3,distrust_meaning.mp3,distrust_example.mp3,"© distrust {distrastl v.

To distrust Someone means to believe that they are not honest.
— Don’t lend money to someone if you distrust them!
",19
